,agent,step,test_id,avg_reward,std_reward
473,ia2c,341280,-1,-645.8291666666667,271.55776443895564
474,ia2c,342000,-1,-674.5888888888888,297.77442597616084
475,ia2c,342720,-1,-682.9958333333333,292.98287537058656
476,ia2c,343440,-1,-680.8625,298.26890223118204
477,ia2c,344160,-1,-661.5763888888889,280.3639940590404
478,ia2c,344880,-1,-647.6319444444445,285.02290713320497
479,ia2c,345600,-1,-616.4666666666667,271.92461475767715
480,ia2c,346320,-1,-634.9930555555555,257.2684313807429
481,ia2c,347040,-1,-641.3208333333333,263.76559166000027
482,ia2c,347760,-1,-604.6083333333333,258.056032755808
483,ia2c,348480,-1,-603.8347222222222,272.2719569044699
484,ia2c,349200,-1,-668.7944444444445,323.2260251008095
485,ia2c,349920,-1,-605.9638888888888,250.8549355623438
486,ia2c,350640,-1,-595.4625,249.38074690537624
487,ia2c,351360,-1,-614.8444444444444,253.23775219307737
488,ia2c,352080,-1,-574.4013888888888,264.6827424762288
489,ia2c,352800,-1,-581.6833333333333,232.8722760322586
490,ia2c,353520,-1,-569.4416666666667,230.07900681070404
491,ia2c,354240,-1,-639.1861111111111,270.21905481456434
492,ia2c,354960,-1,-596.9597222222222,262.1395934101832
493,ia2c,355680,-1,-638.375,273.511417469383
494,ia2c,356400,-1,-696.3902777777778,327.61054396430757
495,ia2c,357120,-1,-640.1555555555556,280.4449653323213
496,ia2c,357840,-1,-621.2333333333333,267.71400266370495
497,ia2c,358560,-1,-647.1930555555556,275.8957083686137
498,ia2c,359280,-1,-678.5,293.8697982667381
499,ia2c,360000,-1,-658.2638888888889,283.68943764144797
500,ia2c,360720,-1,-638.7805555555556,272.7857658793032
501,ia2c,361440,-1,-670.9472222222222,290.4129483129833
502,ia2c,362160,-1,-673.2361111111111,289.73107708584
503,ia2c,362880,-1,-675.2013888888889,295.71555824298434
504,ia2c,363600,-1,-646.825,261.1971954875388
505,ia2c,364320,-1,-632.6458333333334,257.8579730940939
506,ia2c,365040,-1,-615.4458333333333,252.0143015328363
507,ia2c,365760,-1,-665.6958333333333,290.5841778677624
508,ia2c,366480,-1,-680.4013888888888,304.2777993293918
509,ia2c,367200,-1,-677.8,302.28071758255146
510,ia2c,367920,-1,-669.8527777777778,283.35288264528924
511,ia2c,368640,-1,-629.4,263.9257229263988
512,ia2c,369360,-1,-623.6291666666667,238.4205784005674
513,ia2c,370080,-1,-659.0513888888889,284.87888532431907
514,ia2c,370800,-1,-698.4847222222222,318.5486440961229
515,ia2c,371520,-1,-651.7152777777778,266.92558948543143
516,ia2c,372240,-1,-640.6680555555556,272.04204042267116
517,ia2c,372960,-1,-657.1111111111111,282.7947015236964
518,ia2c,373680,-1,-642.3375,288.7776080777098
519,ia2c,374400,-1,-651.0861111111111,272.4558390850583
520,ia2c,375120,-1,-668.9,291.91816490242604
521,ia2c,375840,-1,-682.9736111111112,298.79852580936335
522,ia2c,376560,-1,-639.8902777777778,277.38803630159714
523,ia2c,377280,-1,-635.0680555555556,271.3102151936808
524,ia2c,378000,-1,-622.6347222222222,271.5840388963537
525,ia2c,378720,-1,-633.6013888888889,276.0733110129021
526,ia2c,379440,-1,-607.1652777777778,248.685246546559
527,ia2c,380160,-1,-604.5111111111111,254.1367958160611
528,ia2c,380880,-1,-634.9041666666667,269.608786504477
529,ia2c,381600,-1,-695.6680555555556,309.3835754485526
530,ia2c,382320,-1,-587.3041666666667,239.57681552728437
531,ia2c,383040,-1,-679.6486111111111,299.44023262537326
532,ia2c,383760,-1,-677.7083333333334,290.3592046213334
533,ia2c,384480,-1,-614.4263888888889,258.60501332096726
534,ia2c,385200,-1,-620.4166666666666,263.5394209390483
535,ia2c,385920,-1,-663.6847222222223,293.22708642114554
536,ia2c,386640,-1,-659.8097222222223,298.53981897996374
537,ia2c,387360,-1,-636.3944444444444,268.75043146677973
538,ia2c,388080,-1,-674.4111111111112,278.4596427748929
539,ia2c,388800,-1,-625.2902777777778,264.4348384656744
540,ia2c,389520,-1,-631.15,270.40792692605083
541,ia2c,390240,-1,-655.5291666666667,292.203727891603
542,ia2c,390960,-1,-669.8069444444444,279.98669156189317
543,ia2c,391680,-1,-647.8,278.9992313808608
544,ia2c,392400,-1,-635.9555555555555,278.8979815914817
545,ia2c,393120,-1,-626.0486111111111,266.5834278904988
546,ia2c,393840,-1,-610.3777777777777,258.80071495598384
547,ia2c,394560,-1,-640.3680555555555,280.2255328433336
548,ia2c,395280,-1,-656.6347222222222,276.09377164074476
549,ia2c,396000,-1,-661.9013888888888,299.39788650308714
550,ia2c,396720,-1,-663.2819444444444,298.0040495746422
551,ia2c,397440,-1,-648.1152777777778,292.98954624872533
552,ia2c,398160,-1,-544.0069444444445,222.98321737196383
553,ia2c,398880,-1,-646.2027777777778,278.869688789616
554,ia2c,399600,-1,-656.7875,287.990939497476
555,ia2c,400320,-1,-604.2097222222222,263.72350138593293
556,ia2c,401040,-1,-659.2430555555555,295.9422955795366
557,ia2c,401760,-1,-607.0791666666667,270.05636882649145
558,ia2c,402480,-1,-552.9333333333333,218.44866801048605
559,ia2c,403200,-1,-625.4236111111111,265.69213543385945
560,ia2c,403920,-1,-617.6694444444445,272.52318282573526
561,ia2c,404640,-1,-613.0847222222222,265.2342304243774
562,ia2c,405360,-1,-600.9472222222222,241.46906862659463
563,ia2c,406080,-1,-586.8041666666667,244.59637781086303
564,ia2c,406800,-1,-661.075,291.7623270508225
565,ia2c,407520,-1,-634.8277777777778,274.8995236759859
566,ia2c,408240,-1,-651.5361111111112,297.79803712954504
567,ia2c,408960,-1,-636.225,285.4717721742963
568,ia2c,409680,-1,-601.9791666666666,258.9001327397089
569,ia2c,410400,-1,-640.3791666666667,268.26056334047684
570,ia2c,411120,-1,-676.0819444444444,298.0326794284987
571,ia2c,411840,-1,-623.1069444444445,257.09462364532294
572,ia2c,412560,-1,-600.0458333333333,249.762252195018
573,ia2c,413280,-1,-638.3180555555556,290.36601462942366
574,ia2c,414000,-1,-596.2791666666667,259.410611042663
575,ia2c,414720,-1,-641.3013888888889,299.7701332285269
576,ia2c,415440,-1,-617.5902777777778,278.59736013132834
577,ia2c,416160,-1,-652.2972222222222,292.90041063105303
578,ia2c,416880,-1,-655.7513888888889,299.0025513143917
579,ia2c,417600,-1,-620.0388888888889,264.0455161497075
580,ia2c,418320,-1,-620.0138888888889,269.23529533020593
581,ia2c,419040,-1,-615.5013888888889,270.7649759852504
582,ia2c,419760,-1,-632.3416666666667,281.5953261478843
583,ia2c,420480,-1,-613.9333333333333,284.1332257938167
584,ia2c,421200,-1,-601.4833333333333,275.84591562440556
585,ia2c,421920,-1,-620.0680555555556,276.9196325081365
586,ia2c,422640,-1,-669.1888888888889,319.2825296902919
587,ia2c,423360,-1,-607.2513888888889,264.6784094230915
588,ia2c,424080,-1,-642.4125,285.5029054325309
589,ia2c,424800,-1,-635.2597222222222,275.25888428477765
590,ia2c,425520,-1,-601.2763888888888,249.73401961612387
591,ia2c,426240,-1,-647.9986111111111,298.18285543580265
592,ia2c,426960,-1,-594.4847222222222,257.871392989112
593,ia2c,427680,-1,-638.0180555555555,313.9572528521062
594,ia2c,428400,-1,-658.5138888888889,318.9541151715659
595,ia2c,429120,-1,-633.0583333333333,290.4025595569402
596,ia2c,429840,-1,-600.4458333333333,267.04380593489606
597,ia2c,430560,-1,-587.2222222222222,246.20499149998193
598,ia2c,431280,-1,-588.1152777777778,245.56362445500432
599,ia2c,432000,-1,-601.5402777777778,266.49893900128706
600,ia2c,432720,-1,-558.2819444444444,234.17527198090374
601,ia2c,433440,-1,-621.8861111111111,288.7995956952943
602,ia2c,434160,-1,-631.0361111111112,293.98587234837
603,ia2c,434880,-1,-634.8152777777777,301.9985339183151
604,ia2c,435600,-1,-635.2875,284.13029945074885
605,ia2c,436320,-1,-624.7486111111111,279.3992998346112
606,ia2c,437040,-1,-587.4722222222222,269.9307818796753
607,ia2c,437760,-1,-617.7083333333334,278.0720848539098
608,ia2c,438480,-1,-574.4972222222223,251.64791871240254
609,ia2c,439200,-1,-597.2736111111111,263.985697999098
610,ia2c,439920,-1,-630.5166666666667,299.7031906737064
611,ia2c,440640,-1,-643.6125,292.01027590247384
612,ia2c,441360,-1,-575.7361111111111,259.91790867799625
613,ia2c,442080,-1,-609.8125,280.9978392747591
614,ia2c,442800,-1,-627.0430555555556,294.05675393554225
615,ia2c,443520,-1,-630.3805555555556,280.1548027623344
616,ia2c,444240,-1,-573.6416666666667,248.64312765599524
617,ia2c,444960,-1,-580.3986111111111,281.54179825513944
618,ia2c,445680,-1,-613.0583333333333,299.78654802208854
619,ia2c,446400,-1,-592.5125,272.6623570551335
620,ia2c,447120,-1,-600.3875,250.36825901365327
621,ia2c,447840,-1,-593.2513888888889,256.56898979777105
622,ia2c,448560,-1,-582.0375,275.54711733481764
623,ia2c,449280,-1,-587.7527777777777,254.09775567038838
624,ia2c,450000,-1,-566.8430555555556,245.44403431241196
625,ia2c,450720,-1,-615.7958333333333,300.6983191660797
626,ia2c,451440,-1,-565.9180555555556,246.03069525433253
627,ia2c,452160,-1,-548.65,265.7876914840949
628,ia2c,452880,-1,-585.8638888888889,291.1072030987685
629,ia2c,453600,-1,-595.3763888888889,294.5922205133053
630,ia2c,454320,-1,-542.55,241.5768114561771
631,ia2c,455040,-1,-528.2194444444444,255.79364330500263
632,ia2c,455760,-1,-546.5541666666667,249.78102045008012
633,ia2c,456480,-1,-560.8625,250.5994407512936
634,ia2c,457200,-1,-551.1791666666667,247.0193590240224
635,ia2c,457920,-1,-613.05,272.6509576770678
636,ia2c,458640,-1,-579.0208333333334,282.5869892801448
637,ia2c,459360,-1,-631.0694444444445,306.3832715184659
638,ia2c,460080,-1,-642.5416666666666,288.68739520938175
639,ia2c,460800,-1,-587.2180555555556,267.9431707089256
640,ia2c,461520,-1,-608.1819444444444,288.57331334341524
641,ia2c,462240,-1,-594.2416666666667,271.44955524308136
642,ia2c,462960,-1,-586.6652777777778,244.84019825848895
643,ia2c,463680,-1,-560.5680555555556,260.10331992327207
644,ia2c,464400,-1,-601.9444444444445,268.7600018236473
645,ia2c,465120,-1,-562.0555555555555,263.9113955314511
646,ia2c,465840,-1,-593.2013888888889,275.8541326463517
647,ia2c,466560,-1,-571.6833333333333,259.962090719226
648,ia2c,467280,-1,-602.3611111111111,286.9451798957984
649,ia2c,468000,-1,-606.3444444444444,283.6404526121489
650,ia2c,468720,-1,-573.5208333333334,257.1137925972662
651,ia2c,469440,-1,-600.2527777777777,276.26053523009267
652,ia2c,470160,-1,-596.8972222222222,251.09739808611576
653,ia2c,470880,-1,-623.2013888888889,283.5016602896002
654,ia2c,471600,-1,-671.3208333333333,319.5810036583926
655,ia2c,472320,-1,-587.8638888888889,262.0852349192039
656,ia2c,473040,-1,-610.4291666666667,270.2315632201699
657,ia2c,473760,-1,-599.9652777777778,246.35207453500493
658,ia2c,474480,-1,-637.0069444444445,260.2951235437644
659,ia2c,475200,-1,-652.2166666666667,290.0999114289956
660,ia2c,475920,-1,-642.9555555555555,274.2819225262419
661,ia2c,476640,-1,-634.5805555555555,255.57740545179095
662,ia2c,477360,-1,-643.0791666666667,277.8348792386006
663,ia2c,478080,-1,-624.7513888888889,246.65099752768958
664,ia2c,478800,-1,-696.9722222222222,298.6256329802241
665,ia2c,479520,-1,-671.6486111111111,292.2284069073822
666,ia2c,480240,-1,-627.1680555555556,269.51324608056984
667,ia2c,480960,-1,-638.5222222222222,283.3239695620458
668,ia2c,481680,-1,-716.8277777777778,333.4676201265117
669,ia2c,482400,-1,-694.1833333333333,292.935980396931
670,ia2c,483120,-1,-676.7055555555555,302.180918899446
671,ia2c,483840,-1,-704.6513888888888,299.7243212488286
672,ia2c,484560,-1,-659.3138888888889,270.9948058673796
673,ia2c,485280,-1,-682.4930555555555,288.62742700312
674,ia2c,486000,-1,-676.4347222222223,281.34154542700617
675,ia2c,486720,-1,-704.9958333333333,313.30969101296387
676,ia2c,487440,-1,-654.9458333333333,240.7396844666108
677,ia2c,488160,-1,-686.8069444444444,284.1877268962214
678,ia2c,488880,-1,-662.0791666666667,259.8046180612889
679,ia2c,489600,-1,-627.3375,237.86921297771784
680,ia2c,490320,-1,-719.5194444444444,301.89210666454665
681,ia2c,491040,-1,-706.4194444444445,313.78163702330426
682,ia2c,491760,-1,-701.0125,289.1760346405225
683,ia2c,492480,-1,-658.4236111111111,251.42517607578137
684,ia2c,493200,-1,-689.3930555555555,298.39517926288664
685,ia2c,493920,-1,-707.7694444444444,297.13468169562105
686,ia2c,494640,-1,-685.3569444444445,277.35633735042245
687,ia2c,495360,-1,-689.3111111111111,287.5732522890451
688,ia2c,496080,-1,-660.0569444444444,275.68771248078104
689,ia2c,496800,-1,-724.5055555555556,321.07440289029273
690,ia2c,497520,-1,-664.9347222222223,259.03924502096964
691,ia2c,498240,-1,-710.8319444444444,293.6490835288444
692,ia2c,498960,-1,-661.0,264.6851903677272
693,ia2c,499680,-1,-616.0375,242.55657984701904
694,ia2c,500400,-1,-680.6375,307.94909930119405
695,ia2c,501120,-1,-692.1847222222223,269.32338686239996
696,ia2c,501840,-1,-684.6361111111111,288.3694598300145
697,ia2c,502560,-1,-686.5375,286.6338522582716
698,ia2c,503280,-1,-617.8,239.55414952689833
699,ia2c,504000,-1,-654.6236111111111,263.056106707008
700,ia2c,504720,-1,-682.3541666666666,276.17802905488134
701,ia2c,505440,-1,-663.8111111111111,270.7816933104946
702,ia2c,506160,-1,-670.8222222222222,255.88805941391107
703,ia2c,506880,-1,-673.8458333333333,271.6641254674092
704,ia2c,507600,-1,-639.9625,246.83218542243768
705,ia2c,508320,-1,-670.5888888888888,265.25198792613304
706,ia2c,509040,-1,-694.5888888888888,276.6950445062596
707,ia2c,509760,-1,-665.0166666666667,262.4174997340434
708,ia2c,510480,-1,-659.3430555555556,254.59224006590358
709,ia2c,511200,-1,-686.0986111111112,274.56782201663736
710,ia2c,511920,-1,-670.55,264.26227029222315
711,ia2c,512640,-1,-648.0777777777778,259.75230093207296
712,ia2c,513360,-1,-691.9597222222222,280.8926688848539
713,ia2c,514080,-1,-694.2791666666667,281.01202744005855
714,ia2c,514800,-1,-734.0777777777778,305.6834183987588
715,ia2c,515520,-1,-676.2236111111112,290.8708500124409
716,ia2c,516240,-1,-681.2833333333333,283.87114692331016
717,ia2c,516960,-1,-641.0361111111112,252.243431422877
718,ia2c,517680,-1,-717.0819444444444,303.8322137602288
719,ia2c,518400,-1,-672.3513888888889,270.61408073586165
720,ia2c,519120,-1,-705.6763888888889,285.09991328239045
721,ia2c,519840,-1,-730.1916666666667,322.9239709926575
722,ia2c,520560,-1,-654.5597222222223,268.30790105136583
723,ia2c,521280,-1,-699.3847222222222,283.49002145858594
724,ia2c,522000,-1,-691.0083333333333,267.7215747698011
725,ia2c,522720,-1,-721.3902777777778,294.6061243704711
726,ia2c,523440,-1,-711.4527777777778,281.31023403008595
727,ia2c,524160,-1,-674.4208333333333,263.8508508806001
728,ia2c,524880,-1,-707.9805555555556,303.67313322738283
729,ia2c,525600,-1,-668.3958333333334,258.7151591881504
730,ia2c,526320,-1,-718.7694444444444,298.2207183348196
731,ia2c,527040,-1,-637.6347222222222,246.0045814047882
732,ia2c,527760,-1,-707.4,291.10794771394035
733,ia2c,528480,-1,-676.2138888888888,278.5218649433886
734,ia2c,529200,-1,-666.9472222222222,261.127820963552
735,ia2c,529920,-1,-727.2875,313.493592632334
736,ia2c,530640,-1,-696.175,303.4539914559628
737,ia2c,531360,-1,-696.9861111111111,295.834703896147
738,ia2c,532080,-1,-696.6513888888888,293.66257445742025
739,ia2c,532800,-1,-733.9625,313.1909649689698
740,ia2c,533520,-1,-650.65,258.4815107292761
741,ia2c,534240,-1,-704.5694444444445,299.7371314255992
742,ia2c,534960,-1,-623.8527777777778,212.11373519635782
743,ia2c,535680,-1,-693.1472222222222,283.6919553809017
744,ia2c,536400,-1,-676.9486111111111,256.2354686899096
745,ia2c,537120,-1,-606.0041666666667,212.36917864462922
746,ia2c,537840,-1,-661.4791666666666,255.23862388268705
747,ia2c,538560,-1,-703.7166666666667,290.43644887192335
748,ia2c,539280,-1,-685.9166666666666,283.7726618459063
749,ia2c,540000,-1,-698.6041666666666,274.1266642233011
750,ia2c,540720,-1,-701.3152777777777,292.0806572201334
751,ia2c,541440,-1,-720.6763888888889,289.2986672747731
752,ia2c,542160,-1,-675.6986111111111,265.8970811721121
753,ia2c,542880,-1,-699.1916666666667,270.11969967549163
754,ia2c,543600,-1,-664.3597222222222,263.2869838744419
755,ia2c,544320,-1,-679.0694444444445,278.68291551455275
756,ia2c,545040,-1,-713.8763888888889,283.4992602347077
757,ia2c,545760,-1,-649.5430555555556,248.05116705944457
758,ia2c,546480,-1,-666.1625,255.51167071491625
759,ia2c,547200,-1,-664.8958333333334,259.03240677648165
760,ia2c,547920,-1,-689.5486111111111,265.8491748117172
761,ia2c,548640,-1,-654.2444444444444,253.67547887063682
762,ia2c,549360,-1,-685.4930555555555,265.09645510140314
763,ia2c,550080,-1,-646.8305555555555,241.24370264601316
764,ia2c,550800,-1,-654.2458333333333,251.57682029633943
765,ia2c,551520,-1,-711.1625,277.50050547376384
766,ia2c,552240,-1,-709.825,290.3733706368406
767,ia2c,552960,-1,-691.1013888888889,274.7799008060085
768,ia2c,553680,-1,-681.025,261.0450992059503
769,ia2c,554400,-1,-680.75,268.06614285367044
770,ia2c,555120,-1,-616.7805555555556,215.55780137360998
771,ia2c,555840,-1,-692.2152777777778,279.40735801162066
772,ia2c,556560,-1,-701.7777777777778,266.0631776593162
773,ia2c,557280,-1,-669.6041666666666,261.5061136620689
774,ia2c,558000,-1,-701.9611111111111,284.10378314757696
775,ia2c,558720,-1,-668.0736111111111,242.84876151690216
776,ia2c,559440,-1,-689.9611111111111,257.94149560379185
777,ia2c,560160,-1,-714.3055555555555,276.2776853341222
778,ia2c,560880,-1,-700.8875,291.7855326536465
779,ia2c,561600,-1,-711.5138888888889,290.86719444980173
780,ia2c,562320,-1,-696.1069444444445,279.80587706598226
781,ia2c,563040,-1,-640.8083333333333,247.81502272080098
782,ia2c,563760,-1,-658.1638888888889,248.38861985559126
783,ia2c,564480,-1,-651.8555555555556,265.54825617583083
784,ia2c,565200,-1,-659.1541666666667,263.2465782396062
785,ia2c,565920,-1,-696.1944444444445,280.2266909173163
786,ia2c,566640,-1,-703.0305555555556,282.78966793109726
787,ia2c,567360,-1,-653.1541666666667,241.956090734972
788,ia2c,568080,-1,-605.1763888888889,239.46409670174378
789,ia2c,568800,-1,-628.6444444444444,238.69428662859906
790,ia2c,569520,-1,-685.2888888888889,272.5186229903256
791,ia2c,570240,-1,-666.7527777777777,268.94657150745996
792,ia2c,570960,-1,-656.6944444444445,255.76984222413327
793,ia2c,571680,-1,-627.4916666666667,240.04332349136016
794,ia2c,572400,-1,-636.025,247.94128883333113
795,ia2c,573120,-1,-628.5916666666667,248.6277112862612
796,ia2c,573840,-1,-629.3958333333334,251.79488507375513
797,ia2c,574560,-1,-622.1763888888889,245.31037765850812
798,ia2c,575280,-1,-644.8375,258.2441942649007
799,ia2c,576000,-1,-640.9194444444445,261.39246070000274
800,ia2c,576720,-1,-594.9861111111111,210.11274044185816
801,ia2c,577440,-1,-642.7180555555556,273.4081294137987
802,ia2c,578160,-1,-673.0083333333333,283.6762237667365
803,ia2c,578880,-1,-659.3347222222222,272.9456914132076
804,ia2c,579600,-1,-689.2444444444444,280.5080682583385
805,ia2c,580320,-1,-637.7833333333333,236.53750642222565
806,ia2c,581040,-1,-640.8097222222223,235.3714113786279
807,ia2c,581760,-1,-663.6486111111111,269.4028945304863
808,ia2c,582480,-1,-655.5347222222222,267.26647421405426
809,ia2c,583200,-1,-658.7027777777778,258.6397816635148
810,ia2c,583920,-1,-696.1819444444444,288.1612954128242
811,ia2c,584640,-1,-688.3583333333333,297.09545685875287
812,ia2c,585360,-1,-631.0555555555555,259.11264650774365
813,ia2c,586080,-1,-656.1666666666666,264.79352018758567
814,ia2c,586800,-1,-695.3722222222223,274.21331985144457
815,ia2c,587520,-1,-651.0652777777777,270.4134538379877
816,ia2c,588240,-1,-645.2388888888889,255.6508385776039
817,ia2c,588960,-1,-681.9194444444445,268.5278263249499
818,ia2c,589680,-1,-610.7361111111111,240.84736366602925
819,ia2c,590400,-1,-657.75,268.09530591854
820,ia2c,591120,-1,-615.1291666666667,231.85261418595456
821,ia2c,591840,-1,-689.2041666666667,276.83365690202845
822,ia2c,592560,-1,-681.3305555555555,301.1850052703344
823,ia2c,593280,-1,-680.6069444444445,282.2931980654102
824,ia2c,594000,-1,-642.6069444444445,248.1148249110955
825,ia2c,594720,-1,-646.75,272.2374805814463
826,ia2c,595440,-1,-687.8416666666667,300.63989614284026
827,ia2c,596160,-1,-617.6138888888889,242.64415148843628
828,ia2c,596880,-1,-703.8527777777778,294.73692223000717
829,ia2c,597600,-1,-616.9527777777778,250.0968545562911
830,ia2c,598320,-1,-649.4333333333333,261.58726714680387
831,ia2c,599040,-1,-687.8375,295.7617988336316
832,ia2c,599760,-1,-646.7569444444445,265.15576780785796
833,ia2c,600480,-1,-684.1319444444445,280.03436412459024
834,ia2c,601200,-1,-655.0083333333333,269.3853238547589
835,ia2c,601920,-1,-674.0444444444445,284.76659686725554
836,ia2c,602640,-1,-634.5555555555555,246.2641867819152
837,ia2c,603360,-1,-631.0541666666667,243.17368874799257
838,ia2c,604080,-1,-629.2097222222222,247.86637678154682
839,ia2c,604800,-1,-625.0694444444445,235.5440998098804
840,ia2c,605520,-1,-712.3513888888889,284.9823145063643
841,ia2c,606240,-1,-645.4611111111111,261.97926368085973
842,ia2c,606960,-1,-639.7388888888889,235.1156952530413
843,ia2c,607680,-1,-669.4861111111111,275.39148362203076
844,ia2c,608400,-1,-685.0291666666667,271.1715436651678
845,ia2c,609120,-1,-736.7666666666667,325.9237743194974
846,ia2c,609840,-1,-645.0055555555556,259.8304574829565
847,ia2c,610560,-1,-640.0638888888889,251.39721519360305
848,ia2c,611280,-1,-669.3888888888889,273.8736557629953
849,ia2c,612000,-1,-679.7125,273.06611808085967
850,ia2c,612720,-1,-694.5680555555556,280.99631933452883
851,ia2c,613440,-1,-673.2263888888889,280.46658569696933
852,ia2c,614160,-1,-699.4430555555556,295.0766135572952
853,ia2c,614880,-1,-713.8736111111111,283.4176920951044
854,ia2c,615600,-1,-683.6263888888889,275.47660340916207
855,ia2c,616320,-1,-669.7291666666666,271.3814304921621
856,ia2c,617040,-1,-675.4458333333333,282.80704525126316
857,ia2c,617760,-1,-723.3125,313.28024081993175
858,ia2c,618480,-1,-680.4583333333334,265.4734731203017
859,ia2c,619200,-1,-695.7763888888888,280.4395384397379
860,ia2c,619920,-1,-669.8458333333333,281.7702962410161
861,ia2c,620640,-1,-695.4194444444445,285.6228508982552
862,ia2c,621360,-1,-709.2388888888889,301.4125976849838
863,ia2c,622080,-1,-668.0,288.5004621602306
864,ia2c,622800,-1,-640.2222222222222,251.4807769449576
865,ia2c,623520,-1,-671.1402777777778,299.24326046421857
866,ia2c,624240,-1,-709.1013888888889,302.56246737613975
867,ia2c,624960,-1,-683.5888888888888,293.08190055358034
868,ia2c,625680,-1,-703.1041666666666,297.4461416876358
869,ia2c,626400,-1,-625.6736111111111,244.37324110935958
870,ia2c,627120,-1,-656.7777777777778,279.25558395999803
871,ia2c,627840,-1,-624.8111111111111,241.0133534541393
872,ia2c,628560,-1,-632.0319444444444,261.6046483438473
873,ia2c,629280,-1,-622.9638888888888,249.6601052239466
874,ia2c,630000,-1,-676.1194444444444,276.95620825065515
875,ia2c,630720,-1,-706.075,314.832367101923
876,ia2c,631440,-1,-648.3166666666667,265.937157885927
877,ia2c,632160,-1,-630.5763888888889,279.4337622730492
878,ia2c,632880,-1,-652.6625,282.1386602253403
879,ia2c,633600,-1,-658.3763888888889,271.3519879915382
880,ia2c,634320,-1,-623.8097222222223,258.05550902627857
881,ia2c,635040,-1,-651.1625,264.5903961983818
882,ia2c,635760,-1,-660.7861111111112,280.9847540869807
883,ia2c,636480,-1,-643.8902777777778,274.1336462687306
884,ia2c,637200,-1,-667.8125,277.9484656657997
885,ia2c,637920,-1,-672.9763888888889,292.4094840920176
886,ia2c,638640,-1,-656.8972222222222,271.034223941995
887,ia2c,639360,-1,-658.0222222222222,275.4691191717938
888,ia2c,640080,-1,-657.4263888888889,281.7812639131911
889,ia2c,640800,-1,-630.1277777777777,278.74345593824273
890,ia2c,641520,-1,-559.1777777777778,211.94482787208656
891,ia2c,642240,-1,-649.7125,271.3152212615327
892,ia2c,642960,-1,-651.9694444444444,289.3795645854962
893,ia2c,643680,-1,-552.9972222222223,205.44211131945434
894,ia2c,644400,-1,-583.8458333333333,238.0067047593758
895,ia2c,645120,-1,-622.3888888888889,265.70220148983185
896,ia2c,645840,-1,-671.6888888888889,287.24368843059005
897,ia2c,646560,-1,-641.2333333333333,279.3607802744608
898,ia2c,647280,-1,-629.6041666666666,263.4737657916186
899,ia2c,648000,-1,-653.2777777777778,274.99654150462726
900,ia2c,648720,-1,-645.8097222222223,260.18123739879337
901,ia2c,649440,-1,-598.5416666666666,231.76407649326885
902,ia2c,650160,-1,-649.6194444444444,272.8473060150885
903,ia2c,650880,-1,-657.7263888888889,266.6947253431323
904,ia2c,651600,-1,-644.5263888888888,271.182988390709
905,ia2c,652320,-1,-649.5083333333333,272.14007307818525
906,ia2c,653040,-1,-673.6777777777778,287.4742385667039
907,ia2c,653760,-1,-659.7277777777778,289.2984825507608
908,ia2c,654480,-1,-635.4430555555556,257.05274984285757
909,ia2c,655200,-1,-667.1111111111111,297.38002508740834
910,ia2c,655920,-1,-681.7083333333334,293.40269717290147
911,ia2c,656640,-1,-647.525,273.14761360744933
912,ia2c,657360,-1,-640.2902777777778,269.05210754079786
913,ia2c,658080,-1,-639.7,273.07541998502904
914,ia2c,658800,-1,-677.4888888888889,305.8716640627948
915,ia2c,659520,-1,-667.1527777777778,281.11519780461606
916,ia2c,660240,-1,-627.7555555555556,255.5678562257047
917,ia2c,660960,-1,-717.5333333333333,317.63243782012495
918,ia2c,661680,-1,-658.1055555555556,292.18019548867863
919,ia2c,662400,-1,-683.1194444444444,293.7699584892956
920,ia2c,663120,-1,-632.7125,256.49219039307786
921,ia2c,663840,-1,-657.6041666666666,296.80245999724576
922,ia2c,664560,-1,-665.4166666666666,280.62494988863693
923,ia2c,665280,-1,-633.8194444444445,259.2372693964658
924,ia2c,666000,-1,-641.4833333333333,279.7287371524222
925,ia2c,666720,-1,-688.3666666666667,303.9151590310837
926,ia2c,667440,-1,-680.8527777777778,301.8826675917052
927,ia2c,668160,-1,-682.7736111111111,312.13979706973873
928,ia2c,668880,-1,-648.7694444444444,275.797841945715
929,ia2c,669600,-1,-656.9875,292.89180522160774
930,ia2c,670320,-1,-708.0305555555556,306.27887920020834
931,ia2c,671040,-1,-679.1319444444445,302.6923320278222
932,ia2c,671760,-1,-650.1722222222222,271.0560126729766
933,ia2c,672480,-1,-665.1319444444445,293.1142516751924
934,ia2c,673200,-1,-671.725,292.46091274922725
935,ia2c,673920,-1,-681.5722222222222,302.2049852621296
936,ia2c,674640,-1,-685.3833333333333,309.64629059263376
937,ia2c,675360,-1,-678.175,298.2632132446105
938,ia2c,676080,-1,-693.2166666666667,308.6681204969362
939,ia2c,676800,-1,-671.2666666666667,293.72570537833417
940,ia2c,677520,-1,-649.2902777777778,276.8632542829493
941,ia2c,678240,-1,-713.3097222222223,325.56215043270504
942,ia2c,678960,-1,-679.1222222222223,305.56843033481704
943,ia2c,679680,-1,-673.3666666666667,288.6279833588174
944,ia2c,680400,-1,-667.8430555555556,294.65652618599324
945,ia2c,681120,-1,-685.8277777777778,314.5070760651686
946,ia2c,681840,-1,-662.9361111111111,273.4323374080544
